Hs,Ht,Hd,Hr,Cv,FF,FD,SD,SA,FSR,RT,C_E,P_E,TCE,Workload,Time,tc,fn
0.005191166,0.001506275,0.00273128,0.001679164,-0.80040096,24,178.9833283,86.74969611,5.981198738,2.063215623,120,0.529161333,0.215154917,7.221105098,2,1368,7.221105098,7.221105098
0.005194871,0.001420476,0.002718485,0.001665258,-0.806136084,22,143.4417178,86.98248408,4.710863786,1.649087391,124,0.529634726,0.214817486,7.22329568,2,1371,7.22329568,7.22329568
0.005198576,0.001334678,0.002705689,0.001651353,-0.811871207,25,138.6818288,87.21527205,15.19112714,1.590109456,128,0.530108119,0.214480055,7.225481473,2,1374,7.225481473,7.225481473
0.005202282,0.001248879,0.002692894,0.001637447,-0.817606331,21,133.9219399,87.44806002,14.8735434,1.531445522,127,0.530581512,0.214142625,7.227662499,2,1377,7.227662499,7.227662499
0.005205987,0.00116308,0.002680098,0.001623542,-0.823341455,21,129.162051,87.68084799,14.55595966,1.473093086,118,0.531054906,0.213805194,7.229838778,2,1380,7.229838778,7.229838778
0.005209692,0.002278465,0.002667303,0.001609636,-0.829076578,21,269.3082988,87.91363596,5.028447524,3.063327957,121,0.531528299,0.213467764,7.232010332,2,1383,7.232010332,7.232010332
0.005213397,0.002192666,0.002654507,0.00159573,-0.834811702,25,326.8709536,88.14642393,4.710863786,3.708272429,126,0.532001692,0.213130333,7.23417718,2,1386,7.23417718,7.23417718
0.005217102,0.002106867,0.002641712,0.001581825,-0.840546826,24,145.2916085,88.3792119,15.19112714,1.643956824,128,0.532475085,0.212792903,7.236339343,2,1389,7.236339343,7.236339343
0.005220807,0.002021068,0.002628916,0.001567919,-0.84628195,25,135.2988889,88.61199987,14.8735434,1.526868698,119,0.532948478,0.212455472,7.238496841,2,1392,7.238496841,7.238496841
0.005224513,0.001420476,0.002616121,0.001554014,-0.852017073,26,129.9857658,88.84478784,14.55595966,1.463065746,123,0.533421871,0.212118041,7.240649694,2,1395,7.240649694,7.240649694
0.005228218,0.001334678,0.002603326,0.001540108,-0.857752197,24,178.9833283,89.07757581,14.23837593,2.009297252,122,0.533895264,0.211780611,7.242797923,2,1398,7.242797923,7.242797923
0.005231923,0.001248879,0.00259053,0.001526203,-0.863487321,26,326.8709536,89.31036378,13.92079219,3.659944264,115,0.534368657,0.21144318,7.244941546,2,1401,7.244941546,7.244941546
0.005235628,0.00116308,0.002577735,0.001512297,-0.869222444,22,145.2916085,89.54315175,4.710863786,1.622587609,128,0.53484205,0.21110575,7.247080585,2,1404,7.247080585,7.247080585
0.005239333,0.002278465,0.002564939,0.001498391,-0.874957568,22,135.2988889,89.77593972,15.19112714,1.507072934,119,0.535315444,0.210768319,7.249215057,2,1407,7.249215057,7.249215057
0.005243039,0.002192666,0.002552144,0.001484486,-0.880692692,26,129.9857658,90.00872769,14.8735434,1.444146242,122,0.535788837,0.210430889,7.251344983,2,1410,7.251344983,7.251344983
0.005246744,0.002106867,0.002539348,0.00147058,-0.886427815,22,178.9833283,78.65487,14.55595966,2.275553037,126,0.53626223,0.210093458,7.253470383,2,1413,7.253470383,7.253470383
0.005250449,0.002021068,0.002526553,0.001456675,-0.892162939,26,143.4417178,78.65487,14.23837593,1.823685142,119,0.536735623,0.209756028,7.255591274,2,1416,7.255591274,7.255591274
0.005254154,0.001935269,0.002513757,0.001442769,-0.897898063,26,138.6818288,71.98165,13.92079219,1.926627534,121,0.537209016,0.209418597,7.257707677,2,1419,7.257707677,7.257707677
0.005257859,0.001849471,0.002500962,0.001428863,-0.903633186,23,133.9219399,68.56349,6.298782476,1.95325442,119,0.537682409,0.209081166,7.25981961,2,1422,7.25981961,7.25981961
0.005261565,0.001935269,0.002488167,0.001414958,-0.90936831,23,129.162051,71.67361,5.981198738,1.802086584,116,0.538155802,0.208743736,7.261927093,2,1425,7.261927093,7.261927093
0.00526527,0.001849471,0.002475371,0.001401052,-0.915103434,21,269.3082988,69.65378,4.710863786,3.866384549,127,0.538629195,0.208406305,7.264030143,2,1428,7.264030143,7.264030143
0.005268975,0.001763672,0.002462576,0.001387147,-0.920838557,25,326.8709536,77.90375326,15.19112714,4.195830623,124,0.539102589,0.208068875,7.26612878,2,1431,7.26612878,7.26612878
0.00527268,0.001677873,0.00244978,0.001373241,-0.926573681,25,145.2916085,78.13654123,14.8735434,1.859457895,119,0.539575982,0.207731444,7.268223021,2,1434,7.268223021,7.268223021
0.005276385,0.001935269,0.002436985,0.001359336,-0.932308805,24,135.2988889,78.3693292,14.55595966,1.726426528,117,0.540049375,0.207394014,7.270312886,2,1437,7.270312886,7.270312886
0.005280091,0.001849471,0.002424189,0.00134543,-0.938043928,24,129.9857658,78.60211717,14.8735434,1.653718379,123,0.540522768,0.207056583,7.272398393,2,1440,7.272398393,7.272398393
0.005351257,0.002078492,0.008531354,0.025887159,2.709619647,10,552.6208993,57.89353264,54.53998309,9.545468624,102,0.272442321,0.282745742,6.180016654,1,1443,7.274479559,7.274479559
0.005360081,0.002072259,0.008565284,0.026035383,2.72652663,11,555.2681853,55.96265488,54.7442722,9.922120143,103,0.271417002,0.282767133,6.186208624,1,1446,7.276556403,7.276556403
0.005368904,0.002066026,0.008599214,0.026183607,2.743433613,14,557.9154712,54.03177713,54.94856132,10.32569167,100,0.270391683,0.282788524,6.192362489,1,1449,7.278628942,7.278628942
0.005377727,0.002059793,0.008633144,0.026331831,2.760340595,20,560.5627572,52.10089938,55.15285043,10.75917621,95,0.269366365,0.282809915,6.198478716,1,1452,7.280697195,7.280697195
0.005386551,0.00205356,0.008667074,0.026480056,2.777247578,15,563.2100432,50.17002162,55.35713954,11.22602752,107,0.268341046,0.282831306,6.204557763,1,1455,7.28276118,7.28276118
0.005395374,0.002047327,0.008701004,0.02662828,2.794154561,20,565.8573291,48.23914387,55.56142865,11.73025232,102,0.267315727,0.282852697,6.210600077,1,1458,7.284820913,7.284820913
0.005404197,0.002041094,0.008734934,0.026776504,2.811061544,20,568.5046151,46.30826612,55.76571776,12.27652561,109,0.266290408,0.282874088,6.216606101,1,1461,7.286876412,7.286876412
0.005413021,0.002034861,0.008768864,0.026924729,2.827968526,15,571.1519011,44.37738836,55.97000688,12.87033605,98,0.265265089,0.282895479,6.222576268,1,1464,7.288927695,7.288927695
0.005421844,0.002028628,0.008802794,0.027072953,2.844875509,20,573.7991871,42.44651061,56.17429599,13.51817096,96,0.264239771,0.28291687,6.228511004,1,1467,7.290974778,7.290974778
0.005430667,0.002022395,0.008836724,0.027221177,2.861782492,20,576.446473,40.51563286,56.3785851,14.22775439,104,0.263214452,0.282938261,6.234410726,1,1470,7.29301768,7.29301768
0.00543949,0.002016162,0.008870654,0.027369401,2.878689474,15,579.093759,38.5847551,56.58287421,15.00835647,108,0.262189133,0.282959652,6.240275845,1,1473,7.295056416,7.295056416
0.005448314,0.002009929,0.008904585,0.027517626,2.895596457,20,581.741045,36.65387735,56.78716332,15.87120073,97,0.261163814,0.282981043,6.246106765,1,1476,7.297091005,7.297091005
0.005457137,0.002003696,0.008938515,0.02766585,2.91250344,10,584.3883309,72.65437,56.99145244,8.043402357,103,0.260138495,0.283002434,6.251903883,1,1479,7.299121463,7.299121463
0.00546596,0.001997463,0.008972445,0.027814074,2.929410423,11,587.0356169,55.8762834,57.19574155,10.50598897,95,0.259113177,0.283023825,6.257667588,1,1482,7.301147806,7.301147806
0.005474784,0.00199123,0.009006375,0.027962298,2.946317405,14,589.6829029,93.8792356,57.40003066,6.281292121,109,0.258087858,0.283045216,6.263398263,1,1485,7.303170051,7.303170051
0.005483607,0.001984997,0.009040305,0.028110523,2.963224388,20,592.3301888,187.0923654,57.60431977,3.165977337,109,0.257062539,0.283066607,6.269096284,1,1488,7.305188215,7.305188215
0.00549243,0.001978764,0.009074235,0.028258747,2.980131371,15,594.9774748,76.19087488,57.80860888,7.809038494,106,0.25603722,0.283087998,6.274762021,1,1491,7.307202315,7.307202315
0.005501254,0.001972531,0.009108165,0.028406971,2.997038353,20,597.6247608,65.98653,58.012898,9.056769022,108,0.255011902,0.283109389,6.280395839,1,1494,7.309212366,7.309212366
0.005510077,0.001966299,0.009142095,0.028555196,3.013945336,20,600.2720468,83.67895432,58.21718711,7.173512762,109,0.253986583,0.28313078,6.285998095,1,1497,7.311218384,7.311218384
0.0055189,0.001960066,0.009176025,0.02870342,3.030852319,15,602.9193327,55.4569876,58.42147622,10.87183705,105,0.252961264,0.283152171,6.29156914,1,1500,7.313220387,7.313220387
0.005527724,0.001953833,0.009209955,0.028851644,3.047759302,20,605.5666187,55.8762834,58.62576533,10.83763239,106,0.251935945,0.283173562,6.29710932,1,1503,7.31521839,7.31521839
0.005536547,0.0019476,0.009243885,0.028999868,3.064666284,10,608.2139047,80.45645893,58.83005444,7.559541058,99,0.250910626,0.283194953,6.302618976,1,1506,7.317212408,7.317212408
0.00554537,0.001941367,0.009277816,0.029148093,3.081573267,11,610.8611906,83.76328,59.03434356,7.292708579,96,0.249885308,0.283216344,6.308098442,1,1509,7.319202459,7.319202459
0.005554193,0.001935134,0.009311746,0.029296317,3.09848025,14,613.5084766,57.89236374,59.23863267,10.59739898,95,0.248859989,0.283237735,6.313548046,1,1512,7.321188557,7.321188557
0.005563017,0.001928901,0.009345676,0.029444541,3.115387232,20,616.1557626,92.456292,59.44292178,6.664292383,102,0.24783467,0.283259126,6.318968114,1,1515,7.323170718,7.323170718
0.00557184,0.001922668,0.009379606,0.029592765,3.132294215,15,618.8030485,79.45789012,59.64721089,7.787811224,97,0.246809351,0.283280517,6.324358962,1,1518,7.325148958,7.325148958
0.005580663,0.001916435,0.009413536,0.02974099,3.149201198,20,621.4503345,86.09237856,59.8515,7.218412883,96,0.245784032,0.283301908,6.329720906,1,1521,7.327123292,7.327123292
0.005589487,0.001910202,0.009447466,0.029889214,3.16610818,20,624.0976205,68.953432,60.05578912,9.051001558,101,0.244758714,0.283323298,6.335054251,1,1524,7.329093736,7.329093736
0.00559831,0.001903969,0.009481396,0.030037438,3.183015163,15,626.7449064,63.89236374,60.26007823,9.809386752,96,0.243733395,0.283344689,6.340359304,1,1527,7.331060305,7.331060305
0.005607133,0.001897736,0.009515326,0.030185662,3.199922146,20,629.3921924,74.09237856,60.46436734,8.494695469,95,0.242708076,0.28336608,6.345636361,1,1530,7.333023014,7.333023014
0.005615957,0.001891503,0.009549256,0.030333887,3.216829129,20,632.0394784,89.2387654,60.66865645,7.082566366,105,0.241682757,0.283387471,6.350885717,1,1533,7.334981879,7.334981879
0.00562478,0.00188527,0.009583186,0.030482111,3.233736111,15,634.6867644,72.8654,60.87294556,8.710399783,104,0.240657438,0.283408862,6.356107661,1,1536,7.336936914,7.336936914
0.005633603,0.001879037,0.009617116,0.030630335,3.250643094,20,637.3340503,69.47879916,61.07723468,9.173072334,101,0.23963212,0.283430253,6.361302478,1,1539,7.338888134,7.338888134
0.005642427,0.001872804,0.009651047,0.03077856,3.267550077,10,639.9813363,67.5479214,61.28152379,9.474478607,106,0.238606801,0.283451644,6.366470448,1,1542,7.340835554,7.340835554
0.00565125,0.001866571,0.009684977,0.030926784,3.284457059,11,642.6286223,65.61704365,61.4858129,9.793623524,108,0.237581482,0.283473035,6.371611847,1,1545,7.342779189,7.342779189
0.005660073,0.001860338,0.009718907,0.031075008,3.301364042,14,645.2759082,63.6861659,61.69010201,10.13212052,104,0.236556163,0.283494426,6.376726948,1,1548,7.344719054,7.344719054
0.005668896,0.001854105,0.009752837,0.031223232,3.318271025,20,647.9231942,61.75528814,61.89439112,10.49178481,108,0.235530844,0.283515817,6.381816017,1,1551,7.346655163,7.346655163
0.00567772,0.001847872,0.009786767,0.031371457,3.335178008,15,650.5704802,59.82441039,62.09868024,10.87466598,104,0.234505526,0.283537208,6.386879319,1,1554,7.348587531,7.348587531
0.005686543,0.001841639,0.009820697,0.031519681,3.35208499,20,653.2177661,57.89353264,62.30296935,11.28308701,96,0.233480207,0.283558599,6.391917113,1,1557,7.350516172,7.350516172
0.005695366,0.001835406,0.009854627,0.031667905,3.368991973,20,655.8650521,61.75528814,62.50725846,10.62038688,105,0.232454888,0.28357999,6.396929655,1,1560,7.3524411,7.3524411
0.00570419,0.001829173,0.009888557,0.031816129,3.385898956,15,658.5123381,59.82441039,62.71154757,11.00741877,97,0.231429569,0.283601381,6.401917197,1,1563,7.35436233,7.35436233
0.005713013,0.00182294,0.009922487,0.031964354,3.402805938,20,661.159624,57.89353264,62.91583668,11.42026741,108,0.23040425,0.283622772,6.406879986,1,1566,7.356279877,7.356279877
0.005721836,0.001816707,0.009956417,0.032112578,3.419712921,20,663.80691,55.96265488,63.1201258,11.86160505,95,0.229378932,0.283644163,6.411818268,1,1569,7.358193753,7.358193753
0.00573066,0.001810474,0.009990347,0.032260802,3.436619904,20,666.454196,54.03177713,63.32441491,12.33448595,99,0.228353613,0.283665554,6.416732283,1,1572,7.360103973,7.360103973
0.005739483,0.001804241,0.010024278,0.032409027,3.453526886,15,669.101482,52.10089938,63.52870402,12.84241712,102,0.227328294,0.283686945,6.421622268,1,1575,7.362010551,7.362010551
0.005748306,0.001798008,0.010058208,0.032557251,3.470433869,20,671.7487679,50.17002162,63.73299313,13.38944545,98,0.226302975,0.283708336,6.426488457,1,1578,7.363913501,7.363913501
0.005757129,0.001791775,0.010092138,0.032705475,3.487340852,10,674.3960539,48.23914387,63.93728224,13.98026581,109,0.225277656,0.283729727,6.431331082,1,1581,7.365812837,7.365812837
0.005765953,0.001785542,0.010126068,0.032853699,3.504247835,11,677.0433399,46.30826612,64.14157136,14.62035608,105,0.224252338,0.283751118,6.436150368,1,1584,7.367708572,7.367708572
0.005774776,0.001779309,0.010159998,0.033001924,3.521154817,14,679.6906258,44.37738836,64.34586047,15.3161475,103,0.223227019,0.283772509,6.440946541,1,1587,7.369600721,7.369600721
0.005783599,0.001773076,0.010193928,0.033150148,3.5380618,20,682.3379118,42.44651061,64.55014958,16.07524157,97,0.2222017,0.2837939,6.445719819,1,1590,7.371489295,7.371489295
0.005792423,0.001766843,0.010227858,0.033298372,3.554968783,15,684.9851978,40.51563286,64.75443869,16.90668884,107,0.221176381,0.283815291,6.450470422,1,1593,7.37337431,7.37337431
0.005801246,0.00176061,0.010261788,0.033446596,3.571875765,20,687.6324837,57.89353264,64.9587278,11.87753541,99,0.220151062,0.283836682,6.455198563,1,1596,7.375255778,7.375255778
0.005810069,0.001754377,0.010295718,0.033594821,3.588782748,20,690.2797697,55.96265488,65.16301692,12.33465015,100,0.219125744,0.283858073,6.459904454,1,1599,7.377133713,7.377133713
0.005818893,0.001748144,0.010329648,0.033743045,3.605689731,15,692.9270557,54.03177713,65.36730603,12.82443578,100,0.218100425,0.283879464,6.464588304,1,1602,7.379008128,7.379008128
0.005827716,0.001741911,0.010363578,0.033891269,3.622596714,20,695.5743416,52.10089938,65.57159514,13.35052465,107,0.217075106,0.283900855,6.469250317,1,1605,7.380879036,7.380879036
0.005836539,0.001735678,0.010397509,0.034039494,3.639503696,15,698.2216276,50.17002162,65.77588425,13.91710837,99,0.216049787,0.283922246,6.473890696,1,1608,7.38274645,7.38274645
0.005845363,0.001729445,0.010431439,0.034187718,3.656410679,20,700.8689136,48.23914387,65.98017336,14.52904959,100,0.215024468,0.283943637,6.478509642,1,1611,7.384610383,7.384610383
0.005854186,0.001723213,0.010465369,0.034335942,3.673317662,10,703.5161996,46.30826612,66.18446248,15.19202204,104,0.21399915,0.283965028,6.483107351,1,1614,7.386470849,7.386470849
0.005863009,0.00171698,0.010499299,0.034484166,3.690224644,11,706.1634855,44.37738836,66.38875159,15.91268688,95,0.212973831,0.283986419,6.487684018,1,1617,7.38832786,7.38832786
0.005871832,0.001710747,0.010533229,0.034632391,3.707131627,14,708.8107715,42.44651061,66.5930407,16.69891733,104,0.211948512,0.28400781,6.492239835,1,1620,7.390181428,7.390181428
0.005880656,0.001704514,0.010567159,0.034780615,3.72403861,20,711.4580575,40.51563286,66.79732981,17.56008749,108,0.210923193,0.284029201,6.49677499,1,1623,7.392031568,7.392031568
0.005889479,0.001698281,0.010601089,0.034928839,3.740945592,15,714.1053434,38.5847551,67.00161892,18.50744786,109,0.209897874,0.284050592,6.501289671,1,1626,7.39387829,7.39387829
0.005898302,0.001692048,0.010635019,0.035077063,3.757852575,20,716.7526294,36.65387735,67.20590804,19.55461963,98,0.208872556,0.284071983,6.50578406,1,1629,7.395721609,7.395721609
0.005907126,0.001685815,0.010668949,0.035225288,3.774759558,20,719.3999154,72.65437,67.41019715,9.901674399,102,0.207847237,0.284093374,6.510258341,1,1632,7.397561536,7.397561536
0.005915949,0.001679582,0.010702879,0.035373512,3.791666541,15,722.0472013,55.8762834,67.61448626,12.92224818,104,0.206821918,0.284114765,6.514712691,1,1635,7.399398083,7.399398083
0.005924772,0.001673349,0.010736809,0.035521736,3.808573523,20,724.6944873,93.8792356,67.81877537,7.719433192,101,0.205796599,0.284136156,6.519147288,1,1638,7.401231264,7.401231264
0.005933596,0.001667116,0.01077074,0.035669961,3.825480506,20,727.3417733,187.0923654,68.02306448,3.887607983,105,0.20477128,0.284157547,6.523562306,1,1641,7.403061091,7.403061091
0.005942419,0.001660883,0.01080467,0.035818185,3.842387489,15,729.9890592,76.19087488,68.2273536,9.581056267,101,0.203745962,0.284178938,6.527957918,1,1644,7.404887576,7.404887576
0.005951242,0.00165465,0.0108386,0.035966409,3.859294471,20,732.6363452,65.98653,68.43164271,11.10281667,96,0.202720643,0.284200329,6.532334292,1,1647,7.40671073,7.40671073
0.005960066,0.001648417,0.01087253,0.036114633,3.876201454,10,735.2836312,83.67895432,68.63593182,8.78696008,101,0.201695324,0.28422172,6.536691598,1,1650,7.408530567,7.408530567
0.005968889,0.001642184,0.01090646,0.036262858,3.893108437,11,737.9309172,55.4569876,68.84022093,13.30636497,100,0.200670005,0.284243111,6.541029999,1,1653,7.410347098,7.410347098
0.005977712,0.001635951,0.01094039,0.036411082,3.91001542,14,740.5782031,55.8762834,69.04451004,13.2538916,95,0.199644686,0.284264502,6.54534966,1,1656,7.412160335,7.412160335
0.005986535,0.001629718,0.01097432,0.036559306,3.926922402,20,743.2254891,80.45645893,69.24879916,9.237611237,98,0.198619368,0.284285892,6.549650742,1,1659,7.41397029,7.41397029
0.005995359,0.001623485,0.01100825,0.03670753,3.943829385,15,745.8727751,83.76328,69.45308827,8.904531617,99,0.197594049,0.284307283,6.553933404,1,1662,7.415776975,7.415776975
0.006004182,0.001617252,0.01104218,0.036855755,3.960736368,20,748.520061,57.89236374,69.65737738,12.92951285,97,0.19656873,0.284328674,6.558197803,1,1665,7.417580402,7.417580402
0.006013005,0.001611019,0.01107611,0.037003979,3.97764335,20,751.167347,92.456292,69.86166649,8.124567087,95,0.195543411,0.284350065,6.562444094,1,1668,7.419380583,7.419380583
0.006021829,0.001604786,0.01111004,0.037152203,3.994550333,15,753.814633,79.45789012,70.0659556,9.486970165,99,0.194518092,0.284371456,6.56667243,1,1671,7.421177529,7.421177529
0.006030652,0.001598553,0.011143971,0.037300427,4.011457316,20,756.4619189,86.09237856,70.27024472,8.786630496,97,0.193492774,0.284392847,6.570882962,1,1674,7.422971251,7.422971251
0.006039475,0.00159232,0.011177901,0.037448652,4.028364298,10,759.1092049,68.953432,70.47453383,11.00901265,101,0.192467455,0.284414238,6.575075841,1,1677,7.424761762,7.424761762
0.006048299,0.001586087,0.011211831,0.037596876,4.045271281,11,761.7564909,63.89236374,70.67882294,11.92249662,101,0.191442136,0.284435629,6.579251212,1,1680,7.426549072,7.426549072
0.005924347,0.003186125,0.036290717,0.022558254,3.741861412,40,658.7251861,217.4942135,16.62543482,3.028702123,131,0.446659297,0.521055218,7.428333194,3,1683,7.428333194,7.428333194
0.00593425,0.003046547,0.036705023,0.02276238,3.782031582,31,660.584386,219.6201478,16.39991436,3.007849656,132,0.446683655,0.524442873,7.430114139,3,1686,7.430114139,7.430114139
0.005944154,0.002906969,0.037119328,0.022966505,3.822201752,22,662.443586,221.7460822,16.1743939,2.987397024,132,0.446708012,0.527830527,7.431891917,3,1689,7.431891917,7.431891917
0.005954057,0.00276739,0.037533633,0.023170631,3.862371921,15,664.3027859,223.8720165,15.94887344,2.967332837,132,0.44673237,0.531218182,7.43366654,3,1692,7.43366654,7.43366654
0.00596396,0.002627812,0.037947938,0.023374756,3.902542091,29,666.1619858,225.9979509,15.72335298,2.947646132,132,0.446756727,0.534605836,7.43543802,3,1695,7.43543802,7.43543802
0.005973863,0.002488234,0.038362244,0.023578882,3.942712261,29,668.0211857,228.1238853,15.49783252,2.928326356,132,0.446781085,0.537993491,7.437206367,3,1698,7.437206367,7.437206367
0.005983766,0.002348656,0.038776549,0.023783007,3.98288243,29,669.8803857,230.2498196,15.27231207,2.909363346,132,0.446805442,0.541381145,7.438971592,3,1701,7.438971592,7.438971592
0.005993669,0.002209077,0.039190854,0.023987133,4.0230526,28,671.7395856,232.375754,15.04679161,2.890747309,132,0.4468298,0.5447688,7.440733707,3,1704,7.440733707,7.440733707
0.006003572,0.002069499,0.039605159,0.024191258,4.06322277,28,673.5987855,234.5016884,14.82127115,2.872468809,132,0.446854158,0.548156455,7.442492723,3,1707,7.442492723,7.442492723
0.006013475,0.001929921,0.040019465,0.024395384,4.103392939,28,675.4579855,236.6276227,14.59575069,2.854518748,132,0.446878515,0.551544109,7.444248649,3,1710,7.444248649,7.444248649
0.006023378,0.008513638,0.04043377,0.024599509,4.143563109,28,677.3171854,238.7535571,14.37023023,2.836888353,132,0.446902873,0.554931764,7.446001498,3,1713,7.446001498,7.446001498
0.006033281,0.00939618,0.040848075,0.024803635,4.183733279,27,679.1763853,240.8794915,14.14470978,2.81956916,132,0.44692723,0.558319418,7.44775128,3,1716,7.44775128,7.44775128
0.006043184,0.00528393,0.04126238,0.02500776,4.223903448,27,681.0355852,243.0054258,13.91918932,2.802553,132,0.446951588,0.561707073,7.449498005,3,1719,7.449498005,7.449498005
0.006053087,0.004438652,0.041676686,0.025211886,4.264073618,40,682.8947852,245.1313602,13.69366886,2.785831991,132,0.446975945,0.565094727,7.451241685,3,1722,7.451241685,7.451241685
0.00606299,0.009314634,0.042090991,0.025416011,4.304243788,31,684.7539851,247.2572945,13.4681484,2.769398518,133,0.447000303,0.568482382,7.452982329,3,1725,7.452982329,7.452982329
0.006072893,0.005314634,0.042505296,0.025620137,4.344413958,22,686.613185,249.3832289,13.24262794,2.753245228,133,0.447024661,0.571870036,7.454719949,3,1728,7.454719949,7.454719949
0.006082796,0.00845249,0.042919601,0.025824262,4.384584127,15,688.4723849,251.5091633,13.01710748,2.737365017,133,0.447049018,0.575257691,7.456454555,3,1731,7.456454555,7.456454555
0.006092699,0.008809488,0.043333907,0.026028388,4.424754297,29,690.3315849,253.6350976,12.79158703,2.721751017,133,0.447073376,0.578645345,7.458186157,3,1734,7.458186157,7.458186157
0.006102602,0.007680188,0.043748212,0.026232513,4.464924467,29,692.1907848,255.761032,12.56606657,2.70639659,133,0.447097733,0.582033,7.459914766,3,1737,7.459914766,7.459914766
0.006112505,0.004437219,0.044162517,0.026436639,4.505094636,29,694.0499847,257.8869664,12.34054611,2.691295316,133,0.447122091,0.585420655,7.461640392,3,1740,7.461640392,7.461640392
0.006122409,0.006396425,0.044576823,0.026640764,4.545264806,28,695.9091846,260.0129007,12.11502565,2.676440987,133,0.447146448,0.588808309,7.463363046,3,1743,7.463363046,7.463363046
0.006132312,0.006256847,0.044991128,0.02684489,4.585434976,28,697.7683846,262.1388351,11.88950519,2.661827593,133,0.447170806,0.592195964,7.465082736,3,1746,7.465082736,7.465082736
0.006142215,0.006117268,0.045405433,0.027049015,4.625605145,28,699.6275845,264.2647695,11.66398474,2.647449321,133,0.447195164,0.595583618,7.466799475,3,1749,7.466799475,7.466799475
0.006152118,0.00597769,0.045819738,0.027253141,4.665775315,28,701.4867844,266.3907038,11.43846428,2.633300541,133,0.447219521,0.598971273,7.468513271,3,1752,7.468513271,7.468513271
0.006162021,0.005838112,0.046234044,0.027457266,4.705945485,27,703.3459843,268.5166382,11.21294382,2.619375801,133,0.447243879,0.602358927,7.470224136,3,1755,7.470224136,7.470224136
0.006171924,0.005698534,0.046648349,0.027661392,4.746115655,27,705.2051843,270.6425725,10.98742336,2.605669824,133,0.447268236,0.605746582,7.471932078,3,1758,7.471932078,7.471932078
0.006181827,0.005558955,0.047062654,0.027865517,4.786285824,28,707.0643842,272.7685069,10.7619029,2.592177492,133,0.447292594,0.609134236,7.473637108,3,1761,7.473637108,7.473637108
0.00619173,0.005419377,0.047476959,0.028069643,4.826455994,30,708.9235841,274.8944413,10.53638244,2.57889385,134,0.447316952,0.612521891,7.475339237,3,1764,7.475339237,7.475339237
0.006201633,0.005279799,0.047891265,0.028273768,4.866626164,26,710.782784,277.0203756,10.31086199,2.565814094,134,0.447341309,0.615909545,7.477038472,3,1767,7.477038472,7.477038472
0.006211536,0.005140221,0.04830557,0.028477894,4.906796333,26,712.641984,279.14631,10.08534153,2.552933564,134,0.447365667,0.6192972,7.478734826,3,1770,7.478734826,7.478734826
0.006221439,0.005000642,0.048719875,0.028682019,4.946966503,24,714.5011839,281.2722444,9.85982107,2.540247743,134,0.447390024,0.622684855,7.480428306,3,1773,7.480428306,7.480428306
0.006231342,0.004861064,0.04913418,0.028886145,4.987136673,29,716.3603838,283.3981787,9.634300612,2.52775225,134,0.447414382,0.626072509,7.482118924,3,1776,7.482118924,7.482118924
0.006241245,0.004721486,0.049548486,0.02909027,5.027306842,32,718.2195838,285.5241131,9.408780153,2.515442832,134,0.447438739,0.629460164,7.483806688,3,1779,7.483806688,7.483806688
0.006251148,0.004581908,0.049962791,0.029294396,5.067477012,27,720.0787837,287.6500475,9.183259695,2.503315365,134,0.447463097,0.632847818,7.485491608,3,1782,7.485491608,7.485491608
0.006261051,0.004442329,0.050377096,0.029498521,5.107647182,29,721.9379836,289.7759818,8.957739237,2.491365844,134,0.447487455,0.636235473,7.487173694,3,1785,7.487173694,7.487173694
0.006270954,0.004302751,0.050791401,0.029702647,5.147817352,29,723.7971835,291.9019162,8.732218779,2.479590381,134,0.447511812,0.639623127,7.488852956,3,1788,7.488852956,7.488852956
0.006280857,0.004163173,0.051205707,0.029906772,5.187987521,29,725.6563835,294.0278505,8.506698321,2.4679852,134,0.44753617,0.643010782,7.490529402,3,1791,7.490529402,7.490529402
0.00629076,0.004581908,0.051620012,0.030110898,5.228157691,32,727.5155834,296.1537849,8.281177863,2.456546634,134,0.447560527,0.646398436,7.492203043,3,1794,7.492203043,7.492203043
0.006300663,0.004442329,0.052034317,0.030315023,5.268327861,29,729.3747833,298.2797193,8.055657404,2.44527112,134,0.447584885,0.649786091,7.493873887,3,1797,7.493873887,7.493873887
0.006310567,0.004302751,0.052448622,0.030519149,5.30849803,24,731.2339832,300.4056536,7.830136946,2.434155198,134,0.447609242,0.653173745,7.495541944,3,1800,7.495541944,7.495541944
0.00632047,0.004163173,0.052862928,0.030723274,5.3486682,24,733.0931832,302.531588,7.604616488,2.423195502,135,0.4476336,0.6565614,7.497207223,3,1803,7.497207223,7.497207223
0.006330373,0.004023595,0.053277233,0.0309274,5.38883837,26,734.9523831,304.6575224,7.37909603,2.412388762,135,0.447657958,0.659949055,7.498869734,3,1806,7.498869734,7.498869734
0.006340276,0.003884016,0.053691538,0.031131525,5.429008539,29,736.811583,306.7834567,7.153575572,2.401731798,135,0.447682315,0.663336709,7.500529485,3,1809,7.500529485,7.500529485
0.006350179,0.003744438,0.054105843,0.031335651,5.469178709,32,738.6707829,308.9093911,6.928055113,2.391221518,135,0.447706673,0.666724364,7.502186487,3,1812,7.502186487,7.502186487
0.006360082,0.00360486,0.054520149,0.031539776,5.509348879,23,740.5299829,311.0353255,6.702534655,2.380854913,135,0.44773103,0.670112018,7.503840747,3,1815,7.503840747,7.503840747
